season,week,seasonType,startDateEastern,dayOfWeek,kickoffTimeStr,homeTeam,awayTeam,homeTeamRank,awayTeamRank,isRankedMatchup,stadium,capacity,city,state,neutralSite,isRivalry,conferenceGame,excitementIndex,lowest_price,average_price,listing_count,group_price_2,group_price_4,lowest_price_upper,lowest_price_lower
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Memphis,South Florida,24.0,,False,Simmons Bank Liberty Stadium,62380.0,Memphis,TN,False,False,True,,60,174,835,193,105,82,162
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,New Mexico,Utah State,,,False,University Stadium,39224.0,Albuquerque,NM,False,False,True,,68,230,845,114,162,38,157
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Washington,Illinois,,16.0,False,Alaska Airlines Field at Husky Stadium,70083.0,Seattle,WA,False,False,True,,35,152,455,90,269,38,113
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Georgia Tech,Syracuse,,20.0,False,Bobby Dodd Stadium at Hyundai Field,55000.0,Atlanta,GA,False,False,True,,115,233,276,65,166,47,198
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Louisville,Boston College,,,False,L&N Federal Credit Union Stadium,61000.0,Louisville,KY,False,False,True,,119,195,412,72,363,60,126
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Wake Forest,SMU,,12.0,False,Allegacy Federal Credit Union Stadium,31500.0,Winston-Salem,NC,False,False,True,,95,129,566,64,306,24,155
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Oregon,Wisconsin,3.0,,False,Autzen Stadium,54000.0,Eugene,OR,False,False,True,,59,148,605,85,308,50,146
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Indiana,UCLA,10.0,,False,Memorial Stadium,52959.0,Bloomington,IN,False,False,True,,49,50,495,84,166,71,160
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Purdue,Rutgers,,,False,Ross–Ade Stadium,61441.0,West Lafayette,IN,False,False,True,,112,99,987,131,217,82,116
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Nebraska,Northwestern,,,False,"Memorial Stadium, Tom Osborne Field",85458.0,Lincoln,NE,False,False,True,,132,72,124,129,321,98,119
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Iowa,Minnesota,,,False,Kinnick Stadium,69250.0,Iowa City,IA,False,True,True,,25,238,150,185,150,62,141
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Michigan State,Michigan,,,False,Spartan Stadium,75005.0,East Lansing,MI,False,True,True,,50,242,453,77,148,54,143
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Vanderbilt,Missouri,,22.0,False,FirstBank Stadium,28500.0,Nashville,TN,False,False,True,,36,189,219,53,189,20,194
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,South Carolina,Alabama,19.0,17.0,True,Williams–Brice Stadium,77559.0,Columbia,SC,False,False,True,,99,100,218,199,384,44,179
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Oklahoma,Ole Miss,,11.0,False,Gaylord Family Oklahoma Memorial Stadium,80126.0,Norman,OK,False,False,True,,41,201,978,166,154,74,97
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Mississippi State,Texas,,4.0,False,Davis Wade Stadium at Scott Field,61337.0,Mississippi State[h],MS,False,False,True,,145,198,186,143,257,38,138
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,LSU,Texas A&M,,,False,Tiger Stadium,102321.0,Baton Rouge,LA,False,True,True,,37,195,945,57,293,39,111
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Utah,Colorado,,25.0,False,Rice–Eccles Stadium,51444.0,Salt Lake City,UT,False,True,True,,135,247,189,68,117,54,114
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Cincinnati,Baylor,,,False,Nippert Stadium,38088.0,Cincinnati,OH,False,False,True,,25,55,911,83,196,53,164
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Arizona State,Houston,7.0,,False,"Frank Kush Field, Home of the ASU Sun Devils/Mountain America Stadium",56232.0,Tempe,AZ,False,False,True,,98,65,806,65,200,34,135
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Pittsburgh,NC State,,,False,Acrisure Stadium,68400.0,Pittsburgh,PA,False,False,True,,136,221,861,167,173,43,152
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,North Carolina,Virginia,,,False,Kenan Stadium,50500.0,Chapel Hill,NC,False,True,True,,79,243,298,82,206,83,137
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Miami,Stanford,18.0,,False,Fred C. Yager Stadium,24286.0,Oxford,OH,False,False,True,,146,241,387,112,302,86,197
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Miami,Stanford,18.0,,False,Hard Rock Stadium,65326.0,Miami Gardens,FL,False,False,True,,118,173,642,124,112,20,140
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,West Virginia,TCU,,,False,Mountaineer Field at Milan Puskar Stadium,60000.0,Morgantown,WV,False,False,True,,68,116,953,170,119,25,192
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Iowa State,BYU,15.0,13.0,True,Jack Trice Stadium,61500.0,Ames,IA,False,False,True,,96,224,578,51,144,43,81
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Kentucky,Tennessee,,9.0,False,Kroger Field at C.M. Newton Grounds,61000.0,Lexington,KY,False,True,True,,89,146,179,122,371,39,105
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Arkansas,Auburn,,,False,"Donald W. Reynolds Razorback Stadium, Frank Broyles Field",76212.0,Fayetteville,AR,False,False,True,,68,166,746,94,304,47,154
2025,9,regular,2025-10-25 15:30:00-04:00,Saturday,3:30 PM,Washington State,Toledo,,,False,Martin Stadium,32248.0,Pullman,WA,False,False,False,,53,129,423,129,165,53,196
2025,9,regular,2025-10-25 15:30:00-04:00,Saturday,3:30 PM,Navy,Florida Atlantic,,,False,Navy–Marine Corps Memorial Stadium,34000.0,Annapolis,MD,False,False,True,,105,72,788,92,228,98,90
2025,9,regular,2025-10-25 19:30:00-04:00,Saturday,7:30 PM,Wyoming,Colorado State,,,False,Jonah Field at War Memorial Stadium,29181.0,Laramie,WY,False,True,True,,104,119,921,77,344,21,178
2025,10,regular,2025-10-28 19:00:00-04:00,Tuesday,7:00 PM,Kennesaw State,UTEP,,,False,Fifth Third Stadium,10200.0,Kennesaw[j],GA,False,False,True,,120,152,636,138,239,25,166
2025,10,regular,2025-10-28 19:30:00-04:00,Tuesday,7:30 PM,Texas State,James Madison,,,False,Jim Wacker Field at UFCU Stadium,30000.0,San Marcos,TX,False,False,True,,27,68,335,85,152,93,175
2025,10,regular,2025-10-29 19:30:00-04:00,Wednesday,7:30 PM,Middle Tennessee,Jacksonville State,,,False,"Johnny ""Red"" Floyd Stadium",31000.0,Murfreesboro,TN,False,False,True,,114,185,124,128,122,45,195
2025,10,regular,2025-10-29 20:00:00-04:00,Wednesday,8:00 PM,Missouri State,Florida International,,,False,Robert W. Plaster Stadium,17500.0,Springfield,MO,False,False,False,,145,103,368,178,216,61,186
2025,10,regular,2025-10-30 19:30:00-04:00,Thursday,7:30 PM,UTSA,Tulane,,,False,Alamodome,65000.0,San Antonio,TX,False,False,True,,140,207,388,53,192,20,88
2025,10,regular,2025-10-30 19:30:00-04:00,Thursday,7:30 PM,Coastal Carolina,Marshall,,,False,Brooks Stadium,20000.0,Conway,SC,False,False,True,,108,79,710,140,251,34,86
2025,10,regular,2025-10-31 19:00:00-04:00,Friday,7:00 PM,Rice,Memphis,,24.0,False,Rice Stadium,47000.0,Houston,TX,False,False,True,,83,62,324,50,202,81,98
2025,10,regular,2025-10-31 19:30:00-04:00,Friday,7:30 PM,Syracuse,North Carolina,20.0,,False,JMA Wireless Dome,42784.0,Syracuse,NY,False,False,True,,34,109,555,153,344,90,176
2025,10,regular,2025-10-31 20:00:00-04:00,Friday,8:00 PM,Louisiana Tech,Sam Houston,,,False,Joe Aillet Stadium,28109.0,Ruston,LA,False,False,True,,131,70,679,193,367,57,115
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,Kansas,Oklahoma State,,,False,David Booth Kansas Memorial Stadium,50071.0,Lawrence,KS,False,False,True,,30,206,783,126,153,52,171
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,Boise State,Fresno State,8.0,,False,Albertsons Stadium,36387.0,Boise,ID,False,True,True,,150,142,942,154,282,41,142
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,UL Monroe,Old Dominion,,,False,,,,,False,False,True,,132,131,209,78,280,77,187
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,South Alabama,Louisiana,,,False,Hancock Whitney Stadium,25450.0,Mobile,AL,False,False,True,,55,146,694,89,172,73,133
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,Troy,Arkansas State,,,False,Veterans Memorial Stadium at Larry Blakeney Field,30470.0,Troy,AL,False,False,True,,79,240,604,81,111,25,121
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,Temple,East Carolina,,,False,Lincoln Financial Field,68532.0,Philadelphia,PA,False,False,True,,38,73,341,112,141,29,82
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,North Texas,Navy,,,False,DATCU Stadium,30850.0,Denton,TX,False,False,True,,103,69,378,180,302,38,150
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,Bowling Green,Buffalo,,,False,Doyt L. Perry Stadium,24000.0,Bowling Green,OH,False,False,True,,131,94,476,106,236,86,131
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,Western Michigan,Central Michigan,,,False,Waldo Stadium,30200.0,Kalamazoo,MI,False,True,True,,64,163,768,148,133,76,163
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,Tennessee,Oklahoma,9.0,,False,Neyland Stadium,101915.0,Knoxville,TN,False,False,True,,85,140,873,94,280,86,194
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,Maryland,Indiana,,10.0,False,SECU Stadium,51802.0,College Park,MD,False,False,True,,132,193,706,178,268,40,92
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,Minnesota,Michigan State,,,False,Huntington Bank Stadium,50805.0,Minneapolis,MN,False,False,True,,111,174,371,72,108,83,98
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,Ohio State,Penn State,1.0,5.0,True,Ohio Stadium,102780.0,Columbus,OH,False,True,True,,40,238,562,74,379,93,82
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,Michigan,Purdue,,,False,Michigan Stadium,107601.0,Ann Arbor,MI,False,False,True,,122,60,461,142,304,46,178
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,Illinois,Rutgers,16.0,,False,Memorial Stadium,60670.0,Champaign,IL,False,False,True,,137,219,715,108,228,34,148
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,Nebraska,USC,,,False,"Memorial Stadium, Tom Osborne Field",85458.0,Lincoln,NE,False,False,True,,128,227,927,61,361,80,85
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,California,Virginia,,,False,California Memorial Stadium,62717.0,Berkeley,CA,False,False,True,,128,233,671,115,207,79,170
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,Clemson,Duke,14.0,,False,Frank Howard Field at Clemson Memorial Stadium,81500.0,Clemson,SC,False,False,True,,28,75,103,169,305,21,144
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,Florida State,Wake Forest,,,False,Bobby Bowden Field at Doak S. Campbell Stadium,79560.0,Tallahassee,FL,False,False,True,,134,238,290,92,364,44,139
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,NC State,Georgia Tech,,,False,Wayne Day Family Field at Carter–Finley Stadium,57583.0,Raleigh,NC,False,False,True,,84,143,411,163,352,43,92
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,Virginia Tech,Louisville,,,False,Lane Stadium/Worsham Field,66233.0,Blacksburg,VA,False,False,True,,62,111,429,69,400,92,160
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,SMU,Miami,12.0,18.0,True,Gerald J. Ford Stadium,32000.0,University Park[k],TX,False,False,True,,136,71,863,50,252,30,140
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,Stanford,Pittsburgh,,,False,Stanford Stadium,50424.0,Stanford,CA,False,False,True,,113,209,489,122,252,79,156
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,Boston College,Notre Dame,,2.0,False,Alumni Stadium,44500.0,Newton[e],MA,False,True,False,,85,214,215,127,166,43,173
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,Baylor,UCF,,,False,McLane Stadium,45140.0,Waco,TX,False,False,True,,93,67,341,135,386,83,92
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,Colorado,Arizona,25.0,,False,Folsom Field,50183.0,Boulder,CO,False,False,True,,91,117,551,153,158,88,132
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,Houston,West Virginia,,,False,John O'Quinn Field at Space City Financial Stadium,40000.0,Houston,TX,False,False,True,,44,243,332,148,236,56,144
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,Iowa State,Arizona State,15.0,7.0,True,Jack Trice Stadium,61500.0,Ames,IA,False,False,True,,106,94,201,90,106,38,96
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,Kansas State,Texas Tech,,,False,Bill Snyder Family Football Stadium,50000.0,Manhattan,KS,False,False,True,,59,73,443,182,284,24,112
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,Utah,Cincinnati,,,False,Rice–Eccles Stadium,51444.0,Salt Lake City,UT,False,False,True,,80,173,283,94,194,20,133
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,Arkansas,Mississippi State,,,False,"Donald W. Reynolds Razorback Stadium, Frank Broyles Field",76212.0,Fayetteville,AR,False,False,True,,38,105,346,80,145,84,176
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,Auburn,Kentucky,,,False,Pat Dye Field at Jordan–Hare Stadium,88043.0,Auburn,AL,False,False,True,,98,100,932,132,376,31,159
2025,10,regular,2025-11-01 00:00:00-04:00,Saturday,,Ole Miss,South Carolina,11.0,19.0,True,,,,,False,False,True,,77,99,826,122,310,81,197
2025,10,regular,2025-11-01 12:00:00-04:00,Saturday,12:00 PM,Air Force,Army,,21.0,False,Falcon Stadium,39441.0,USAF Academy[i],CO,False,False,False,,100,105,424,64,255,64,142
2025,10,regular,2025-11-01 12:00:00-04:00,Saturday,12:00 PM,Texas,Vanderbilt,4.0,,False,Darrell K Royal–Texas Memorial Stadium,100119.0,Austin,TX,False,False,True,,21,175,949,65,357,86,129
2025,10,regular,2025-11-01 12:00:00-04:00,Saturday,12:00 PM,UConn,UAB,,,False,Pratt & Whitney Stadium at Rentschler Field,40000.0,East Hartford,CT,False,False,False,,144,104,858,95,298,59,181
2025,10,regular,2025-11-01 15:00:00-04:00,Saturday,3:00 PM,UNLV,New Mexico,23.0,,False,Allegiant Stadium,65000.0,Paradise[d],NV,False,False,True,,40,62,498,72,146,99,189
2025,10,regular,2025-11-01 15:30:00-04:00,Saturday,3:30 PM,Western Kentucky,New Mexico State,,,False,Houchens Industries–L. T. Smith Stadium at Jimmy Feix Field,22113.0,Bowling Green,KY,False,False,True,,115,157,281,132,159,28,123
2025,10,regular,2025-11-01 15:30:00-04:00,Saturday,3:30 PM,Florida,Georgia,,6.0,False,Steve Spurrier-Florida Field at Ben Hill Griffin Stadium,88548.0,Gainesville,FL,True,True,True,,106,136,307,166,293,53,115
2025,10,regular,2025-11-01 15:30:00-04:00,Saturday,3:30 PM,Liberty,Delaware,,,False,Arthur L. Williams Stadium,25000.0,Lynchburg,VA,False,False,False,,134,202,521,196,194,46,175
2025,10,regular,2025-11-01 19:00:00-04:00,Saturday,7:00 PM,San Diego State,Wyoming,,,False,Snapdragon Stadium,35000.0,San Diego,CA,False,False,True,,107,176,848,119,396,75,175
2025,10,regular,2025-11-01 19:30:00-04:00,Saturday,7:30 PM,Oregon State,Washington State,,,False,Reser Stadium,35548.0,Corvallis,OR,False,False,True,,55,142,743,92,324,99,101
2025,10,regular,2025-11-01 22:30:00-04:00,Saturday,10:30 PM,San José State,Hawai'i,,,False,,,,,False,False,True,,112,76,615,156,372,31,88
2025,11,regular,2025-11-04 00:00:00-05:00,Tuesday,,Ohio,Miami (OH),,,False,Frank Solich Field at Peden Stadium,24000.0,Athens,OH,False,True,True,,69,212,425,158,207,62,195
2025,11,regular,2025-11-04 00:00:00-05:00,Tuesday,,Akron,Massachusetts,,,False,InfoCision Stadium–Summa Field,30000.0,Akron,OH,False,False,False,,31,179,345,163,266,73,175
2025,11,regular,2025-11-05 00:00:00-05:00,Wednesday,,Ball State,Kent State,,,False,Scheumann Stadium,22500.0,Muncie,IN,False,False,True,,32,80,422,186,262,88,127
2025,11,regular,2025-11-05 00:00:00-05:00,Wednesday,,Toledo,Northern Illinois,,,False,Glass Bowl,26038.0,Toledo,OH,False,False,True,,64,152,155,103,189,30,149
2025,11,regular,2025-11-06 00:00:00-05:00,Thursday,,App State,Georgia Southern,,,False,,,,,False,False,True,,147,60,297,188,259,29,155
2025,11,regular,2025-11-06 00:00:00-05:00,Thursday,,South Florida,UTSA,,,False,Raymond James Stadium,65857.0,Tampa,FL,False,False,True,,39,116,885,135,162,39,99
2025,11,regular,2025-11-07 00:00:00-05:00,Friday,,UCF,Houston,,,False,Acrisure Bounce House,44206.0,Orlando[c],FL,False,False,True,,127,187,881,150,378,86,173
2025,11,regular,2025-11-07 21:00:00-05:00,Friday,9:00 PM,USC,Northwestern,,,False,Los Angeles Memorial Coliseum,77500.0,Los Angeles,CA,False,False,True,,80,199,429,141,151,71,119
2025,11,regular,2025-11-07 21:00:00-05:00,Friday,9:00 PM,Memphis,Tulane,24.0,,False,Simmons Bank Liberty Stadium,62380.0,Memphis,TN,False,False,True,,133,229,513,126,337,56,82
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,North Carolina,Stanford,,,False,Kenan Stadium,50500.0,Chapel Hill,NC,False,False,True,,98,165,704,125,359,94,191
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,Miami,Syracuse,18.0,20.0,True,Fred C. Yager Stadium,24286.0,Oxford,OH,False,False,True,,96,233,888,141,207,65,164
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,Miami,Syracuse,18.0,20.0,True,Hard Rock Stadium,65326.0,Miami Gardens,FL,False,False,True,,25,61,841,136,163,48,142
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,Clemson,Florida State,14.0,,False,Frank Howard Field at Clemson Memorial Stadium,81500.0,Clemson,SC,False,True,True,,68,148,478,81,278,96,109
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,Louisville,California,,,False,L&N Federal Credit Union Stadium,61000.0,Louisville,KY,False,False,True,,126,201,822,186,282,69,161
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,Boston College,SMU,,12.0,False,Alumni Stadium,44500.0,Newton[e],MA,False,False,True,,133,123,795,65,206,79,170
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,Eastern Michigan,Bowling Green,,,False,Rynearson Stadium,30200.0,Ypsilanti,MI,False,False,True,,121,86,308,120,261,79,101
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,Florida Atlantic,Tulsa,,,False,Howard Schnellenberger Field at Flagler Credit Union Stadium,30000.0,Boca Raton,FL,False,False,True,,28,180,773,62,284,32,135
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,East Carolina,Charlotte,,,False,Bagwell Field at Dowdy–Ficklen Stadium,51000.0,Greenville,NC,False,False,True,,141,179,358,66,332,40,109
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,Rice,UAB,,,False,Rice Stadium,47000.0,Houston,TX,False,False,True,,100,147,129,139,280,55,159
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,Louisiana,Texas State,,,False,Cajun Field,41426.0,Lafayette,LA,False,False,True,,135,190,529,166,277,25,143
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,Arkansas State,Southern Miss,,,False,Centennial Bank Stadium,30964.0,Jonesboro,AR,False,False,True,,64,124,565,197,214,22,155
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,Marshall,James Madison,,,False,Joan C. Edwards Stadium,38019.0,Huntington,WV,False,False,True,,71,143,721,136,356,35,145
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,Coastal Carolina,Georgia State,,,False,Brooks Stadium,20000.0,Conway,SC,False,False,True,,39,144,168,174,390,55,114
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,Hawai'i,San Diego State,,,False,,,,,False,False,True,,134,250,379,200,374,29,126
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,Colorado State,UNLV,,23.0,False,Sonny Lubick Field at Canvas Stadium,41200.0,Fort Collins,CO,False,False,True,,113,74,948,61,342,73,95
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,San José State,Air Force,,,False,,,,,False,False,True,,127,90,879,116,366,71,125
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,Liberty,Missouri State,,,False,Arthur L. Williams Stadium,25000.0,Lynchburg,VA,False,False,False,,131,197,798,160,223,35,86
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,Wisconsin,Washington,,,False,Camp Randall Stadium,76057.0,Madison,WI,False,False,True,,133,198,905,165,270,66,123
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,Iowa,Oregon,,3.0,False,Kinnick Stadium,69250.0,Iowa City,IA,False,False,True,,100,174,492,189,333,87,185
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,Purdue,Ohio State,,1.0,False,Ross–Ade Stadium,61441.0,West Lafayette,IN,False,False,True,,63,237,444,114,158,70,170
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,UCLA,Nebraska,,,False,Rose Bowl Stadium,89702.0,Pasadena,CA,False,False,True,,128,211,199,82,360,21,173
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,Rutgers,Maryland,,,False,SHI Stadium,52454.0,Piscataway,NJ,False,False,True,,64,102,796,179,192,53,96
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,Penn State,Indiana,5.0,10.0,True,Beaver Stadium,106572.0,College Township[f],PA,False,False,True,,146,205,289,53,308,34,97
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,Vanderbilt,Auburn,,,False,FirstBank Stadium,28500.0,Nashville,TN,False,False,True,,115,177,500,96,209,94,199
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,Missouri,Texas A&M,22.0,,False,Faurot Field at Memorial Stadium,61620.0,Columbia,MO,False,False,True,,100,241,584,182,157,48,179
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,Kentucky,Florida,,,False,Kroger Field at C.M. Newton Grounds,61000.0,Lexington,KY,False,True,True,,35,245,806,165,189,25,168
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,Alabama,LSU,17.0,,False,Saban Field at Bryant–Denny Stadium,100077.0,Tuscaloosa,AL,False,True,True,,51,128,791,193,303,68,98
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,Middle Tennessee,Florida International,,,False,"Johnny ""Red"" Floyd Stadium",31000.0,Murfreesboro,TN,False,False,True,,124,61,123,145,175,57,166
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,West Virginia,Colorado,,25.0,False,Mountaineer Field at Milan Puskar Stadium,60000.0,Morgantown,WV,False,False,True,,113,132,519,173,347,41,103
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,Texas Tech,BYU,,13.0,False,Jones AT&T Stadium,60229.0,Lubbock,TX,False,False,True,,135,162,628,124,161,50,144
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,TCU,Iowa State,,15.0,False,Amon G. Carter Stadium,45000.0,Fort Worth,TX,False,False,True,,22,143,730,79,184,72,169
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,Arizona,Kansas,,,False,Arizona Stadium,56029.0,Tucson,AZ,False,False,True,,85,164,401,98,343,49,155
2025,11,regular,2025-11-08 00:00:00-05:00,Saturday,,Virginia,Wake Forest,,,False,"Carl Smith Center, Home of David A. Harrison III Field at Scott Stadium",61500.0,Charlottesville[g],VA,False,False,True,,95,113,551,150,102,77,146
2025,11,regular,2025-11-08 12:00:00-05:00,Saturday,12:00 PM,Mississippi State,Georgia,,6.0,False,Davis Wade Stadium at Scott Field,61337.0,Mississippi State[h],MS,False,False,True,,143,171,182,110,172,40,195
2025,11,regular,2025-11-08 12:00:00-05:00,Saturday,12:00 PM,Army,Temple,21.0,,False,Blaik Field at Michie Stadium,38000.0,West Point,NY,False,False,True,,127,93,211,199,322,57,128
2025,11,regular,2025-11-08 13:00:00-05:00,Saturday,1:00 PM,Ole Miss,The Citadel,11.0,,False,,,,,False,False,False,,73,103,986,105,376,94,119
2025,11,regular,2025-11-08 15:00:00-05:00,Saturday,3:00 PM,Delaware,Louisiana Tech,,,False,Delaware Stadium,18309.0,Newark,DE,False,False,False,,80,74,1000,171,389,90,111
2025,11,regular,2025-11-08 15:00:00-05:00,Saturday,3:00 PM,UTEP,Jacksonville State,,,False,Sun Bowl Stadium,46670.0,El Paso,TX,False,False,True,,48,94,438,72,113,75,96
2025,11,regular,2025-11-08 15:30:00-05:00,Saturday,3:30 PM,UConn,Duke,,,False,Pratt & Whitney Stadium at Rentschler Field,40000.0,East Hartford,CT,False,False,False,,93,82,423,153,320,90,136
2025,11,regular,2025-11-08 16:00:00-05:00,Saturday,4:00 PM,New Mexico State,Kennesaw State,,,False,Aggie Memorial Stadium,30343.0,Las Cruces,NM,False,False,True,,46,232,826,184,382,35,87
2025,11,regular,2025-11-08 19:30:00-05:00,Saturday,7:30 PM,Notre Dame,Navy,2.0,,False,Notre Dame Stadium,77622.0,Notre Dame,IN,False,True,False,,134,83,628,118,383,21,194
2025,11,regular,2025-11-08 19:30:00-05:00,Saturday,7:30 PM,Utah State,Nevada,,,False,,,,,False,False,True,,28,209,326,188,352,71,143
2025,11,regular,2025-11-08 22:00:00-05:00,Saturday,10:00 PM,Oregon State,Sam Houston,,,False,Reser Stadium,35548.0,Corvallis,OR,False,False,False,,91,163,869,57,266,22,89
2025,12,regular,2025-11-11 19:30:00-05:00,Tuesday,7:30 PM,Akron,Kent State,,,False,InfoCision Stadium–Summa Field,30000.0,Akron,OH,False,True,True,,29,179,970,106,120,48,80
2025,12,regular,2025-11-11 19:30:00-05:00,Tuesday,7:30 PM,Western Michigan,Ohio,,,False,Waldo Stadium,30200.0,Kalamazoo,MI,False,False,True,,92,178,823,99,342,31,146
2025,12,regular,2025-11-12 00:00:00-05:00,Wednesday,,Central Michigan,Buffalo,,,False,Kramer/Deromedi Field at Kelly/Shorts Stadium,30255.0,Mount Pleasant,MI,False,False,True,,87,197,377,134,214,91,97
2025,12,regular,2025-11-12 00:00:00-05:00,Wednesday,,Miami (OH),Toledo,,,False,,,,,False,False,True,,64,196,887,59,367,59,167
2025,12,regular,2025-11-12 00:00:00-05:00,Wednesday,,Massachusetts,Northern Illinois,,,False,,,,,False,False,False,,110,219,704,92,363,65,120
2025,12,regular,2025-11-13 19:30:00-05:00,Thursday,7:30 PM,Old Dominion,Troy,,,False,Kornblau Field at S.B. Ballard Stadium,21944.0,Norfolk,VA,False,False,True,,83,225,479,67,265,81,165
